ID	Accession	Assay Type	Assay Nickname	Target label	Target gene	Biosample summary	Biosample	Description	Lab	Project	Status	Biological replicate	Technical replicate	Linked Antibody	Species	Life stage	Age	Age Units	Treatment	Term ID	Concentration	Concentration units	Duration	Duration units	Synchronization	Post-synchronization time	Post-synchronization time units	Replicates
/experiments/ENCSR446MUM/	ENCSR446MUM	DNase-seq	DNase-seq			DBA/2 MEL cell line	MEL cell line		John Stamatoyannopoulos, UW	ENCODE	released	2,1	1,3		Mus musculus	unknown	unknown											/replicates/01ff34f0-179a-4d73-9d81-2eac03b69107/,/replicates/ca64d37f-fdb2-4ec1-ad5c-ad633a2c8bcb/,/replicates/afd6da2c-809c-40f7-80e3-c68c6e961b81/
/experiments/ENCSR000ENE/	ENCSR000ENE	DNase-seq	DNase-seq			brain microvascular endothelial cell	brain microvascular endothelial cell	DNase-seq on human HBMEC	John Stamatoyannopoulos, UW	ENCODE	released	1,2	1		Homo sapiens	unknown	unknown											/replicates/3fa998c6-9808-47a4-8753-45780ffe948a/,/replicates/ff8c99f6-5d9a-4e98-a8b1-875be60e3129/
/experiments/ENCSR000EQA/	ENCSR000EQA	DNase-seq	DNase-seq			skeletal muscle cell	skeletal muscle cell	DNase-seq and DGF on human SKMC	John Stamatoyannopoulos, UW	ENCODE	released	2,1	1		Homo sapiens	unknown	unknown											/replicates/f950e108-3c3c-4f05-bc05-15453682e213/,/replicates/04ccb5cf-f1d3-423a-8af1-a987d40e2ccd/
/experiments/ENCSR435NHO/	ENCSR435NHO	DNase-seq	DNase-seq			embryonic facial prominence fetal (53 days) and fetal (58 days)	embryonic facial prominence		John Stamatoyannopoulos, UW	ENCODE	released	1,2	1		Homo sapiens	fetal	58,53	day										/replicates/1cf68d84-efb0-491b-ae7e-9be40223c44f/,/replicates/a417517a-0723-4c90-a124-8e86e0079f9a/
/experiments/ENCSR000FDI/	ENCSR000FDI	DNase-seq	DNase-seq			HT1080	HT1080		John Stamatoyannopoulos, UW	ENCODE	released	2,1	1,2		Homo sapiens	adult	35	year										/replicates/8332876a-ad20-4b53-9dff-681283003189/,/replicates/95519fc9-3c8b-4722-9597-4e7a77f2ccff/,/replicates/e950b114-665a-415a-891f-e1ab91f5d7c4/,/replicates/c3932ba7-24ff-4251-9ad9-8cd8a89e0010/
/experiments/ENCSR907VOR/	ENCSR907VOR	DNase-seq	DNase-seq			sigmoid colon female adult (53 years)	sigmoid colon		John Stamatoyannopoulos, UW	ENCODE	released	1	1		Homo sapiens	adult	53	year										/replicates/0a5727ac-b57f-4a7a-ae5c-2ca12efe9cde/
/experiments/ENCSR000CNO/	ENCSR000CNO	DNase-seq	DNase-seq			CD-1 mesoderm male embryo (11.5 days)	mesoderm	DNase-seq on E11.5 mouse meesoderm CD-1 strain	John Stamatoyannopoulos, UW	ENCODE	released	1,2	1		Mus musculus	embryonic	11.5	day										/replicates/4c13673b-1733-42d0-b49d-ca35e38224c5/,/replicates/bee682e9-53a5-4785-8e09-037f55d98b63/
/experiments/ENCSR820ICX/	ENCSR820ICX	DNase-seq	DNase-seq			retina female fetal (89 days)	retina		John Stamatoyannopoulos, UW	ENCODE	released	1	1		Homo sapiens	fetal	89	day										/replicates/ccd1be6b-c6c8-422b-8a9d-7aa86f29562b/
/experiments/ENCSR688NAA/	ENCSR688NAA	DNase-seq	DNase-seq			CD8-positive, alpha-beta T cell male adult (37 years)	CD8-positive, alpha-beta T cell		John Stamatoyannopoulos, UW	Roadmap	archived	1	5		Homo sapiens	adult	37	year										/replicates/7e7f4181-c48f-4a0e-89f3-c6949d473de9/
/experiments/ENCSR000ELV/	ENCSR000ELV	DNase-seq	DNase-seq			urothelium cell line	urothelium cell line	DNase-seq on human Urothelia	Gregory Crawford, Duke	ENCODE	released	1,2	1		Homo sapiens	child	12	year										/replicates/51ae37e3-a05e-4acb-b3da-10607e1470ef/,/replicates/f4c4eb1a-593b-4c6c-ab2b-c8288bfefeb7/
/experiments/ENCSR000CMS/	ENCSR000CMS	DNase-seq	DNase-seq			CD-1 c-Kit-positive CD71-negative TER-119-negative erythroid progenitor cells male embryo (14.5 days)	c-Kit-positive CD71-negative TER-119-negative erythroid progenitor cells	DNase-seq on embryonic day 14.5 mouse EPC (CD117+ CD71- TER119-) strain is CD-3	John Stamatoyannopoulos, UW	ENCODE	released	1	1		Mus musculus	embryonic	14.5	day										/replicates/05cb15af-912d-47d3-8ec6-2bc8812f72cc/
/experiments/ENCSR000EMN/	ENCSR000EMN	DNase-seq	DNase-seq			CMK	CMK	DNase-seq on human CMK	John Stamatoyannopoulos, UW	ENCODE	released	1	1		Homo sapiens	child	10	month										/replicates/ee7ad6ef-4830-4238-b180-27b06314c8a9/
/experiments/ENCSR932KWJ/	ENCSR932KWJ	DNase-seq	DNase-seq			A172	A172	DNase-seq on cell line A172 (53 year old male human brain, glioblastoma)	John Stamatoyannopoulos, UW	ENCODE	released	1,2	1		Homo sapiens	adult	53	year										/replicates/a2c26674-c9b7-4871-aaa5-ceb9d955251b/,/replicates/d8875595-dc61-464c-ad3b-63c1672f0e9f/
/experiments/ENCSR000FJH/	ENCSR000FJH	DNase-seq	DNase-seq			NCI-H460	NCI-H460		John Stamatoyannopoulos, UW	ENCODE	released	1,2	1,2		Homo sapiens	unknown	unknown											/replicates/8626e989-0092-49d2-87d9-1558bf580d29/,/replicates/d6596782-24ae-42af-a2ed-198ae3d958af/,/replicates/32f7fab8-b735-47d2-a4a1-5b30ef585d4c/
/experiments/ENCSR000EMT/	ENCSR000EMT	DNase-seq	DNase-seq			GM12878	GM12878	DNase-seq on human GM12878	John Stamatoyannopoulos, UW	ENCODE	released	2,1	1		Homo sapiens	adult	unknown											/replicates/1f5dffc1-a5c1-41b2-9d39-2ffc3f11bebc/,/replicates/96040d83-d5a1-406e-b337-3a58dfe7bfd8/
/experiments/ENCSR772HUG/	ENCSR772HUG	DNase-seq	DNase-seq			common myeloid progenitor, CD34-positive male adult (37 years)	common myeloid progenitor, CD34-positive		John Stamatoyannopoulos, UW	Roadmap	released	1	2		Homo sapiens	adult	37	year										/replicates/ffbf6ba1-b015-48df-a77e-4377210bfbb1/
/experiments/ENCSR141DMX/	ENCSR141DMX	DNase-seq	DNase-seq			renal pelvis female fetal (96 days)	renal pelvis		John Stamatoyannopoulos, UW	Roadmap	released	1	1		Homo sapiens	fetal	96	day										/replicates/70e3b268-7371-4149-b983-34dc9c90cccd/
/experiments/ENCSR714DIF/	ENCSR714DIF	DNase-seq	DNase-seq			mesendoderm	mesendoderm		John Stamatoyannopoulos, UW	Roadmap	released	1	2,3		Homo sapiens	embryonic	unknown											/replicates/ec8fa4f0-e0a5-4504-9eed-84cb01525fff/,/replicates/fc63ef23-1bce-4a42-82f4-1b51cb74c5d1/
/experiments/ENCSR040DGJ/	ENCSR040DGJ	DNase-seq	DNase-seq			T-cell	T-cell		John Stamatoyannopoulos, UW	Roadmap	released	1	1		Homo sapiens	unknown	unknown											/replicates/0175be41-0652-46e1-9f32-631a6655d72d/
/experiments/ENCSR726YMS/	ENCSR726YMS	DNase-seq	DNase-seq			stomach female fetal	stomach		John Stamatoyannopoulos, UW	Roadmap	released	1	4		Homo sapiens	fetal	unknown											/replicates/04104548-74a7-4d8c-be9d-872b03c69ac2/
/experiments/ENCSR000CMK/	ENCSR000CMK	DNase-seq	DNase-seq			B6D2F1/J 416B	416B	DNase-seq and DGF on mouse 416B strain is B6D2F1-J	John Stamatoyannopoulos, UW	ENCODE	released	1,2	1		Mus musculus	unknown	unknown											/replicates/1cdf2c5c-b224-429b-b375-30d744490c73/,/replicates/559df6ed-5b4c-4729-b189-dec66625473f/
/experiments/ENCSR158VAT/	ENCSR158VAT	DNase-seq	DNase-seq			thyroid gland male adult (37 years)	thyroid gland		John Stamatoyannopoulos, UW	ENCODE	released	1,2	1		Homo sapiens	adult	37	year										/replicates/5f21bcb5-ba8c-44b6-a00a-70ccfbd82cc8/,/replicates/30ac2a9a-dc89-437d-87ea-6913d83923cb/
/experiments/ENCSR746ZPP/	ENCSR746ZPP	DNase-seq	DNase-seq			L1-S8R	L1-S8R		John Stamatoyannopoulos, UW	ENCODE	released	1,2	1		Homo sapiens	unknown	unknown											/replicates/bb94611f-dffb-45c4-ad2c-126e35dfbde2/,/replicates/bfad2091-dd4f-44f4-8392-9796c9287032/
/experiments/ENCSR000EQN/	ENCSR000EQN	DNase-seq	DNase-seq			WI38 derived from WI38 stably expressing fusion protein	WI38	DNase-seq on human WI-38	John Stamatoyannopoulos, UW	ENCODE	released	1,2	1		Homo sapiens	unknown	unknown											/replicates/4cf594d7-82e9-4790-9db8-d1081ec066f6/,/replicates/85d5d65a-b8cc-4c5c-812b-846a515cf164/
/experiments/ENCSR627NIF/	ENCSR627NIF	DNase-seq	DNase-seq			lung male fetal (54 days) and male fetal (58 days)	lung	DNase-seq on 58 day old fetal male human lung tissue	John Stamatoyannopoulos, UW	ENCODE	released	1,2	1,2		Homo sapiens	fetal	58,54	day										/replicates/c9f4446c-26e7-4802-893b-1188d2f9b11d/,/replicates/08c9a68a-8150-4b7b-8896-1eb7845534c4/,/replicates/521ea3c6-36ff-4278-9499-d29bb71256f3/
/experiments/ENCSR620WAR/	ENCSR620WAR	DNase-seq	DNase-seq			SJSA1	SJSA1	DNase-seq on immortalized cell line SJSA1 (fibroblast from 19 year old male human adult bone with osteosarcoma, multipotential sarcoma)	John Stamatoyannopoulos, UW	ENCODE	released	2,1	2,1		Homo sapiens	adult	19	year										/replicates/c7caac5a-ebce-4bda-9f67-e8ce6e711f18/,/replicates/3c7322af-ffba-46a7-8f58-74a274919238/,/replicates/b7cfa721-8b36-46b0-bfc5-676d82980561/,/replicates/14b61d36-c3c4-451c-b1bc-5fe857743039/
/experiments/ENCSR127PWK/	ENCSR127PWK	DNase-seq	DNase-seq			eye female fetal (76 days)	eye	DNase-seq on 76 day old female human eye tissue	John Stamatoyannopoulos, UW	ENCODE	released	1	2,1		Homo sapiens	fetal	76	day										/replicates/6225dbce-2730-4a50-831b-776b07a9dceb/,/replicates/1f776019-aca8-417e-92f5-1713fa88ef7d/
/experiments/ENCSR240TPI/	ENCSR240TPI	DNase-seq	DNase-seq			ELR	ELR	DNase-seq on cell line BJ (foreskin fibroblasts from a newborn human male).	John Stamatoyannopoulos, UW	ENCODE	released	2,1	1		Homo sapiens	newborn	unknown											/replicates/e7a87659-f8c6-4af5-bbdd-198146d5b399/,/replicates/8406fac2-bd5b-401c-85b3-eadc1715b461/
/experiments/ENCSR662HMO/	ENCSR662HMO	DNase-seq	DNase-seq			NAMALWA	NAMALWA		John Stamatoyannopoulos, UW	ENCODE	released	1,2	1,2		Homo sapiens	child	3	year										/replicates/eb753fea-e517-4b7b-a8cb-54891d84fe05/,/replicates/ab8de924-1813-4ae2-9752-bd5f5753f271/,/replicates/a653048c-8348-4a93-8d7e-b0049d90ddaa/,/replicates/7c165cd5-7323-485a-94d0-a947cdefe842/
/experiments/ENCSR809CEA/	ENCSR809CEA	DNase-seq	DNase-seq			H4	H4		John Stamatoyannopoulos, UW	ENCODE	released	1,2	1		Homo sapiens	adult	37	year										/replicates/1d4fd08f-f612-41df-bd36-f6a2d5567994/,/replicates/80b10a83-ea02-4d0c-baa5-9beae61fe55a/
/experiments/ENCSR656QYL/	ENCSR656QYL	DNase-seq	DNase-seq			renal cortex interstitium female fetal (103 days)	renal cortex interstitium		John Stamatoyannopoulos, UW	Roadmap	released	1	3		Homo sapiens	fetal	103	day										/replicates/ed783acc-811b-4d4c-a389-104bb219725a/
/experiments/ENCSR960EJV/	ENCSR960EJV	DNase-seq	DNase-seq			left lung female fetal (110 days)	left lung		John Stamatoyannopoulos, UW	Roadmap	released	1	2		Homo sapiens	fetal	110	day										/replicates/a2b46660-6d7a-4880-8419-449b59865126/
/experiments/ENCSR167JFX/	ENCSR167JFX	DNase-seq	DNase-seq			CD4-positive helper T cell male adult (37 years)	CD4-positive helper T cell		John Stamatoyannopoulos, UW	Roadmap	released	1	1		Homo sapiens	adult	37	year										/replicates/2ab68ea3-ffc8-46d1-9f4a-6ec8d9f5958e/
/experiments/ENCSR913NYL/	ENCSR913NYL	DNase-seq	DNase-seq			renal pelvis male fetal (108 days)	renal pelvis		John Stamatoyannopoulos, UW	Roadmap	released	1	1		Homo sapiens	fetal	108	day										/replicates/c2dfa309-7054-4091-8e4c-784478a19bf8/
/experiments/ENCSR774RCO/	ENCSR774RCO	DNase-seq	DNase-seq			kidney female fetal (105 days)	kidney		John Stamatoyannopoulos, UW	Roadmap	released	1	2		Homo sapiens	fetal	105	day										/replicates/9a0a2732-e35c-4ae8-a504-1c53b964c9e0/
/experiments/ENCSR835BNW/	ENCSR835BNW	DNase-seq	DNase-seq			skin fibroblast male fetal (97 days)	skin fibroblast		John Stamatoyannopoulos, UW	Roadmap	released	1	5		Homo sapiens	fetal	97	day										/replicates/746c69ae-fe82-4a38-ac86-bf94a20a674c/
/experiments/ENCSR962MFI/	ENCSR962MFI	DNase-seq	DNase-seq			large intestine female fetal (85 days)	large intestine		John Stamatoyannopoulos, UW	Roadmap	released	1	1		Homo sapiens	fetal	85	day										/replicates/3b3acfd1-3687-4502-a130-003a17c3fa0f/
/experiments/ENCSR846CTA/	ENCSR846CTA	DNase-seq	DNase-seq			right lung male fetal (105 days)	right lung		John Stamatoyannopoulos, UW	Roadmap	released	1	2		Homo sapiens	fetal	105	day										/replicates/b3315601-a30f-49ef-9d64-1d1aa74f8814/
/experiments/ENCSR861NUH/	ENCSR861NUH	DNase-seq	DNase-seq			muscle of leg male fetal (104 days)	muscle of leg		John Stamatoyannopoulos, UW	Roadmap	released	1	4		Homo sapiens	fetal	104	day										/replicates/81abd51c-c701-402b-a449-d3afd6ac71bd/
/experiments/ENCSR588JXI/	ENCSR588JXI	DNase-seq	DNase-seq			left renal cortex interstitium male fetal (105 days)	left renal cortex interstitium		John Stamatoyannopoulos, UW	Roadmap	released	1	2		Homo sapiens	fetal	105	day										/replicates/8a2df9ec-1fb3-4393-aea4-1c2257d6723d/
/experiments/ENCSR000ELI/	ENCSR000ELI	DNase-seq	DNase-seq			olfactory neurosphere cell line	olfactory neurosphere cell line	DNase-seq on olfactory neurosphere	Gregory Crawford, Duke	ENCODE	released	2,1,3	1		Homo sapiens	adult	66	year										/replicates/7901a2de-44a6-432d-a04d-cec5ff7d3f81/,/replicates/642a4fd1-e16b-4260-9fd2-a8075a887c8a/,/replicates/74814832-54e3-46af-be35-8a69be11e566/
/experiments/ENCSR000EKI/	ENCSR000EKI	DNase-seq	DNase-seq			CWRU1 male	induced pluripotent stem cell	DNase-seq human iPS CWRU1	Gregory Crawford, Duke	ENCODE	released	2,1	1		Homo sapiens	unknown	unknown											/replicates/9c532e5c-91a6-41e6-8eff-f2f451351534/,/replicates/49017857-f0fd-43f4-9dec-42fd1c69645d/
/experiments/ENCSR000EIL/	ENCSR000EIL	DNase-seq	DNase-seq			chorion	chorion	Duke human Chorion DNase-seq	Gregory Crawford, Duke	ENCODE	released	2,1	1		Homo sapiens	unknown	unknown											/replicates/322158e4-485f-4cd8-b0e3-c31fe4a21d77/,/replicates/eb21af10-21cc-4a5e-ae3d-9e967d775c63/
/experiments/ENCSR000EKJ/	ENCSR000EKJ	DNase-seq	DNase-seq			induced pluripotent stem cell male adult (71 year) derived from skin fibroblast	induced pluripotent stem cell	DNase-seq on human iPS NIHi11	Gregory Crawford, Duke	ENCODE	released	1,3,2	1		Homo sapiens	adult	71	year										/replicates/cc73f1b4-1ec1-47b0-bd85-63581d63a0d1/,/replicates/5187ab6b-b348-40bc-90e4-c232e9b603d4/,/replicates/d16341f1-20e3-4f1d-9726-6c9e10ca42d4/
/experiments/ENCSR000EIX/	ENCSR000EIX	DNase-seq	DNase-seq			skin fibroblast male adult (71 year)	skin fibroblast	DNase-seq on human FibroP (AG20443)	Gregory Crawford, Duke	ENCODE	released	1	3,2,1		Homo sapiens	adult	71	year										/replicates/3b24d4d4-5bca-4d25-a10d-0037835350b7/,/replicates/906e75f9-36e7-486c-90b4-c236f6d45ae1/,/replicates/eccb78a2-229f-4996-b00c-176f1201c7e7/
/experiments/ENCSR000EJM/	ENCSR000EJM	DNase-seq	DNase-seq			GM20000	GM20000	Duke human GM20000 DNase-seq	Gregory Crawford, Duke	ENCODE	released	2,1	1		Homo sapiens	child	1	year										/replicates/37964e3d-2a94-46c6-af1c-fdc5cec2d5a0/,/replicates/d7e437ad-7b04-4297-ae16-3608a1f7be41/
/experiments/ENCSR000EKQ/	ENCSR000EKQ	DNase-seq	DNase-seq			K562 G1 phase	K562	DNase-seq on human K562 treated to be in G1 phase	Gregory Crawford, Duke	ENCODE	released	2,1,3	1		Homo sapiens	adult	53	year										/replicates/f131e314-9a7e-43f5-a749-64a743dad115/,/replicates/3decb3ce-08fa-4726-8c04-529d78dfe448/,/replicates/488c6474-1170-4795-b2f5-ac51f6fb40a7/
/experiments/ENCSR000EOA/	ENCSR000EOA	DNase-seq	DNase-seq			dermis microvascular lymphatic vessel endothelial cell female	dermis microvascular lymphatic vessel endothelial cell	DNase-seq on human HMVEC-dLy-Ad	John Stamatoyannopoulos, UW	ENCODE	released	1,2	1		Homo sapiens	unknown	unknown											/replicates/6ae79db1-fabc-4938-93d5-26f35eefb728/,/replicates/f6bd65a7-5d97-4af8-a5aa-d791702ba9f1/
/experiments/ENCSR456SOX/	ENCSR456SOX	DNase-seq	DNase-seq			prostate gland male adult (54 years)	prostate gland		John Stamatoyannopoulos, UW	ENCODE	released	1	1		Homo sapiens	adult	54	year										/replicates/e92c2187-0e29-4cd3-b16e-1c6f710fcbfc/
/experiments/ENCSR174TIP/	ENCSR174TIP	DNase-seq	DNase-seq			right lobe of liver female adult (53 years)	right lobe of liver	The lab has deicided to revoke this experiment because the data was found to be of poor quality and higher quality data was produced. We will provide the replacement data soon.	John Stamatoyannopoulos, UW	ENCODE	revoked	1	1		Homo sapiens	adult	53	year										/replicates/6412e1ba-4348-4068-a8a7-89e4793efd00/
/experiments/ENCSR000ENY/	ENCSR000ENY	DNase-seq	DNase-seq			dermis blood vessel endothelial cell female adult	dermis blood vessel endothelial cell	DNase-seq and DGF on human HMVEC-dBl-Ad	John Stamatoyannopoulos, UW	ENCODE	released	1,2	1		Homo sapiens	adult	unknown											/replicates/2d9cb809-b950-4fd2-bc52-eba7bb064fdd/,/replicates/db74c4c7-fa98-4861-af28-36c41aad128d/
/experiments/ENCSR000EOG/	ENCSR000EOG	DNase-seq	DNase-seq			pulmonary artery endothelial cell female	pulmonary artery endothelial cell	DNase-seq on human HPAEC	John Stamatoyannopoulos, UW	ENCODE	released	1	1		Homo sapiens	unknown	unknown											/replicates/e072f25d-4fdc-48cc-b7af-a96bf97d96df/
/experiments/ENCSR000CNK/	ENCSR000CNK	DNase-seq	DNase-seq			129 liver male embryo (14.5 days)	liver	DNase-seq on embryonic day 14.5 mouse liver strain is 129.DLCR - DLCR	John Stamatoyannopoulos, UW	ENCODE	released	2,1	1		Mus musculus	embryonic	14.5	day										/replicates/5d51d59e-a5a7-4af1-b976-8ad449b3e1ed/,/replicates/f65587c5-7885-4b60-8023-26e9c73bbf24/
/experiments/ENCSR791AJY/	ENCSR791AJY	DNase-seq	DNase-seq			C57BL/6 forebrain postnatal (0 days)	forebrain		John Stamatoyannopoulos, UW	ENCODE	released	1	1		Mus musculus	postnatal	0	day										/replicates/a1038289-6654-4103-a669-60f5aced04d4/
/experiments/ENCSR475SYH/	ENCSR475SYH	DNase-seq	DNase-seq			testis male adult (37 years)	testis		John Stamatoyannopoulos, UW	ENCODE	released	1	1		Homo sapiens	adult	37	year										/replicates/0091eb2d-2133-40f5-bbdb-0a20d0b74c3e/
/experiments/ENCSR228IKB/	ENCSR228IKB	DNase-seq	DNase-seq			body of pancreas male adult (54 years)	body of pancreas		John Stamatoyannopoulos, UW	ENCODE	released	1,2	1		Homo sapiens	adult	54	year										/replicates/451567eb-0b08-46f5-9f75-8576b7b82483/,/replicates/05ee7b39-8290-4554-8fe6-bac1da6d5761/
/experiments/ENCSR171ETY/	ENCSR171ETY	DNase-seq	DNase-seq			gastrocnemius medialis male adult (54 years)	gastrocnemius medialis		John Stamatoyannopoulos, UW	ENCODE	released	1	1		Homo sapiens	adult	54	year										/replicates/080f9914-3757-4b9a-bb01-b863cd9ad27b/
/experiments/ENCSR179CDH/	ENCSR179CDH	DNase-seq	DNase-seq			trophoblast cell	trophoblast cell		John Stamatoyannopoulos, UW	Roadmap	released	1	2,1		Homo sapiens	embryonic	unknown											/replicates/58701744-1525-4929-8c04-0bbcabe05f38/,/replicates/5e0cf2bf-9de6-4828-b9ad-acea36281f0d/
/experiments/ENCSR251UPG/	ENCSR251UPG	DNase-seq	DNase-seq			foreskin fibroblast male newborn	foreskin fibroblast		John Stamatoyannopoulos, UW	Roadmap	released	1	2,1		Homo sapiens	newborn	unknown											/replicates/54273134-7c7d-4c01-9cb6-8933f885caa7/,/replicates/dc7069f5-6553-474a-a7e7-5cf6ba8b12d9/
/experiments/ENCSR683QJJ/	ENCSR683QJJ	DNase-seq	DNase-seq			CD4-positive helper T cell male adult (21 year)	CD4-positive helper T cell		John Stamatoyannopoulos, UW	Roadmap	released	1	1		Homo sapiens	adult	21	year										/replicates/444c3b4f-75cd-44e6-acb5-e0ae4fed0153/
/experiments/ENCSR278FHC/	ENCSR278FHC	DNase-seq	DNase-seq			testis male fetal	testis		John Stamatoyannopoulos, UW	Roadmap	released	1	2		Homo sapiens	fetal	unknown											/replicates/e9cb9889-a026-41da-adb2-03f0ae8127ee/
/experiments/ENCSR208DMX/	ENCSR208DMX	DNase-seq	DNase-seq			stomach female fetal (98 days)	stomach		John Stamatoyannopoulos, UW	Roadmap	released	1	1		Homo sapiens	fetal	98	day										/replicates/786de3e5-e225-4674-a57c-256e4e828173/
/experiments/ENCSR840QVX/	ENCSR840QVX	DNase-seq	DNase-seq			muscle of arm male fetal (91 day)	muscle of arm		John Stamatoyannopoulos, UW	Roadmap	released	1	2		Homo sapiens	fetal	91	day										/replicates/aa988879-ef11-49fa-a0d6-653b7d48f983/
/experiments/ENCSR425MRQ/	ENCSR425MRQ	DNase-seq	DNase-seq			CD4-positive helper T cell male adult (37 years)	CD4-positive helper T cell		John Stamatoyannopoulos, UW	Roadmap	released	1	2		Homo sapiens	adult	37	year										/replicates/083b9195-3d29-400a-b411-0a9b4f0c9e32/
/experiments/ENCSR695AUY/	ENCSR695AUY	DNase-seq	DNase-seq			CD14-positive monocyte female adult (34 years)	CD14-positive monocyte		John Stamatoyannopoulos, UW	Roadmap	released	1	1		Homo sapiens	adult	34	year										/replicates/6dac3d50-73dc-4a76-812d-d693c1eca694/
/experiments/ENCSR931UQB/	ENCSR931UQB	DNase-seq	DNase-seq			small intestine male adult (34 years)	small intestine		John Stamatoyannopoulos, UW	Roadmap	released	1	2		Homo sapiens	adult	34	year										/replicates/6c502591-6c6a-4f8a-aaaf-e6b857bb363b/
/experiments/ENCSR286WIA/	ENCSR286WIA	DNase-seq	DNase-seq			muscle of leg female fetal (105 days)	muscle of leg		John Stamatoyannopoulos, UW	Roadmap	released	1	2		Homo sapiens	fetal	105	day										/replicates/47e7eb64-7dda-450c-b1ed-39f18946ab0a/
/experiments/ENCSR555TFE/	ENCSR555TFE	DNase-seq	DNase-seq			skin fibroblast male fetal (97 days)	skin fibroblast		John Stamatoyannopoulos, UW	Roadmap	released	1	5		Homo sapiens	fetal	97	day										/replicates/d1b41949-f5ff-4b6e-9c7c-f1a710fc4ce6/
/experiments/ENCSR357RED/	ENCSR357RED	DNase-seq	DNase-seq			muscle of back male fetal (105 days)	muscle of back		John Stamatoyannopoulos, UW	Roadmap	released	1	2		Homo sapiens	fetal	105	day										/replicates/b5bc9d6e-553e-468e-a1e9-7171b5ae7176/
/experiments/ENCSR428XAX/	ENCSR428XAX	DNase-seq	DNase-seq			ovary female	ovary		John Stamatoyannopoulos, UW	Roadmap	released	1	2		Homo sapiens	unknown	unknown											/replicates/3e902b57-99cf-4279-a3e8-80a742c676d2/
/experiments/ENCSR292QBA/	ENCSR292QBA	DNase-seq	DNase-seq			C57BL/6 midbrain embryo (11.5 days)	midbrain	DNase-seq on 11.5 day embryonic mouse midbrain	John Stamatoyannopoulos, UW	ENCODE	released	1,2	1		Mus musculus	embryonic	11.5	day										/replicates/12de64d0-b844-4dd5-ba54-c2b4cd181d8e/,/replicates/a2a65a84-9a10-4966-95f5-ff8ce1bba318/
